id,name,code,user_type_id/id,chart_template_id/id,reconcile
account_activa_account_8038,Kostp. Tranenplaten,8038,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8039,Kostp. Gegalv. &GP platen,8039,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8040,Kostp. Betonstaal,8040,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8041,Kostp. Binddraad,8041,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8042,Kostp. Betonmaat,8042,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8043,Kostp. Kokerprofielen,8043,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8044,Kostp. Gegalv. Pijpen,8044,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8045,Kostp. Zwarte Pijipen,8045,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8046,Kostp. Betonblok/SP/UR,8046,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8054,Kostp. RVS,8054,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8055,Kostp. ALU,8055,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8056,Kostp. Overigen,8056,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8082,Kostp. Hekwerken,8082,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8090,Voorraadverschillen,8090,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1680,Lening Staal Antillen Heru Finanse & Investm,1680,account.data_account_type_payable,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,TRUE
account_activa_account_1681,Lening White Horse B.V.,1681,account.data_account_type_payable,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,TRUE
